2714,3485
9105,1685
1082,4978
7927,5756
5436,8844
2162,1609
4151,570
7854,9777
5966,4070
3200,5263
9875,5802
6138,3294
5665,5280
1954,1614
8226,6463
4826,7318
3671,2143
8188,1619
5764,6776
7350,4320
6601,3866
1719,8404
6421,152
5752,6673
8720,6790
9370,2080
6754,7014
2970,5334
5923,4529
2395,1585
7269,6218
6692,1628
3565,335
8091,2937
1119,7410
7871,10000
7775,4904
7751,2304
618,6009
6000,8024
7861,1088
7730,5173
3161,8026
2608,5951
2248,5723
6675,6120
9100,1950
5715,1374
1803,7567
955,5674
2448,8574
4385,5410
8707,3390
9248,4430
9128,2490
4052,1570
7161,2521
9057,2850
8790,4807
96,2501
3850,413
3910,9583
529,6961
7509,4018
1183,1722
6158,4229
8310,6388
4451,9853
8366,5048
6483,3862
5001,305
1200,1705
811,3385
3205,9838
2567,6832
4342,4636
7053,7296
5430,5682
1478,1490
9522,4359
1653,7299
8048,8156
5570,2727
4401,5493
714,2717
9582,3257
4775,9651
1213,7506
9202,3922
5629,5172
134,8423
4665,5896
4256,4004
8335,3278
4919,470
3080,4781
4080,1223
7233,5775
2717,7792
9236,5676
4041,403
6767,4555
1509,6444
1923,849
2394,705
1383,6700
7124,9727
2211,7920
7129,8903
6006,2084
4552,2615
9922,8739
8767,8068
3373,1567
1967,4434
9004,6796
6794,3466
8909,7930
4277,2818
8833,8746
5469,8636
2633,7926
1165,7004
6494,8616
9814,7077
9618,7411
8613,8336
4489,4913
6030,4183
1734,6828
3049,9594
1451,8571
8741,7546
911,5852
6412,6609
9853,7270
2123,6536
8183,8704
3664,9301
4631,6124
2511,6405
6368,572
3700,9363
5483,1810
9190,9668
4200,4856
1484,3923
9540,2211
1705,4138
6278,967
6878,7124
9144,8060
5798,4129
1154,3096
7947,4642
507,1822
3902,9636
4945,7843
5175,1689
300,563
4175,9953
6305,2294
7839,7458
4082,263
9245,548
7271,3716
6088,6105
3957,9
9701,7933
5633,1423
8999,1807
4553,7432
2303,3521
6956,308
4023,2648
6588,1745
1131,5187
8290,3500
8263,5884
5363,6271
9241,344
2019,3523
2560,2466
4530,4830
9593,232
1931,1168
4356,4195
2106,7043
386,5418
4693,696
6891,7827
6453,3223
6038,302
2965,7932
3987,1037
7615,9128
3492,3540
4925,165
671,2582
6293,9935
6052,9629
5837,4501
3166,2055
4844,7155
8157,1012
4881,5399
4983,8645
749,9890
4105,9101
5313,9729
4597,9338
8462,6709
8396,8239
9211,7785
4796,1100
1662,3581
467,4041
3376,299
1947,8323
4745,7976
432,4651
1997,5039
8362,1008
396,1697
2304,6914
1325,1818
5624,1408
8528,912
3934,4863
8850,774
4905,8727
882,6006
5740,1756
291,9543
6877,3018
4578,8456
5882,5315
7397,1528
5897,3334
6213,7737
9763,2465
3889,3022
7304,5578
8748,2245
1030,8929
4415,9142
5723,6640
4244,615
6020,6722
6476,8695
8586,760
3063,7328
8003,3425
9780,8222
8029,4652
4962,3735
4248,6090
4131,1391
3684,381
5476,3227
7450,6543
6728,8082
1416,5979
7219,2762
7611,952
4525,7642
5067,9973
2307,7205
7050,6565
8474,3332
7894,9314
975,6080
2359,8894
6923,8917
1476,1427
1728,5185
8342,4567
452,9206
2422,8293
4249,7870
8814,4090
8558,5162
5699,6993
7665,8796
456,4491
7790,5385
4776,3030
5028,5623
8218,6525
8160,3552
7244,2913
2674,7232
5116,5504
8672,7941
8267,9656
2569,4508
4047,1530
322,8547
4932,2618
7049,6180
6851,5828
336,495
3950,9765
6037,1030
6126,5691
587,6583
4771,8096
463,3111
1064,5273
3735,4997
7656,7495
1081,8113
8086,5036
715,7836
8992,9180
2559,6818
8152,4500
5477,612
2772,213
6034,7802
8882,8698
9509,4074
2020,6281
1917,8257
4682,4579
1985,6784
5566,455
8450,8507
5135,2763
6521,5112
8531,1477
2892,7351
797,6393
9036,5198
6084,8441
4917,950
8449,3284
1233,9012
1506,419
9363,3102
9205,833
7941,8813
8617,1501
462,2681
7329,9268
299,1727
6179,1752
7856,5740
4698,182
4422,7763
2131,6723
8823,556
4305,4186
2614,3602
3024,4928
7523,3752
9885,4118
2109,2757
8260,2122
9034,8809
8391,3953
7533,1995
4609,8747
8115,5141
6075,2831
2840,9719
1203,7093
9836,7505
4317,701
951,1173
5686,1704
6261,5960
4090,1071
6651,6606
4787,3324
146,3971
3855,629
5586,3475
3661,2572
6849,3587
4892,127
1724,1904
4008,3211
6169,7846
4588,9951
6661,9480
3494,8112
7653,8307
2999,429
8128,7597
8049,2111
5423,9200
6115,4616
8535,9733
2146,9308
9954,5805
3334,9518
1963,3090
6359,4873
1334,9711
8261,370
1162,2772
1077,481
1353,6736
946,3407
5137,2157
4799,979
3191,9170
6028,195
7593,6305
2325,6506
1003,1140
4893,8941
4470,6211
8422,2189
2498,3522
3579,6169
8317,7982
8674,7475
9136,7357
202,7696
2969,7500
1699,3991
7721,6342
3212,7540
2548,4659
330,3204
6621,9096
6614,9394
7300,1768
8564,3506
7187,4663
4386,6690
8231,1420
5614,4769
6686,861
7383,7331
5615,6686
1073,8250
232,2262
3209,6688
2044,7269
1247,4793
4891,9050
5304,3652
6031,8385
5737,449
3773,668
1579,3438
5672,324
4333,9697
8688,7650
6824,3359
8370,5011
4145,3353
4967,1551
3457,5268
4637,3804
8347,1142
3461,3624
4982,2653
5244,4634
3789,585
3817,4503
7972,8358
324,9440
9399,5544
3269,6765
4751,6788
3363,4640
822,286
8136,1860
1212,6889
1455,4102
7201,2188
166,3171
3868,862
2220,4281
2862,891
3002,5018
5732,4559
3130,6007
33,6232
1841,2695
9127,1667
3668,6288
1940,7156
3730,5597
5707,8969
4615,2
8832,9561
220,3233
2671,1980
2374,4245
5555,4813
3998,4436
6078,9695
4703,5240
5245,6359
7266,8682
4679,9591
4297,2046
7803,1910
1527,1579
4040,5903
1547,9084
1068,9454
971,6073
7954,6379
7112,4426
7369,528
9321,5879
9039,6098
5678,394
4217,3742
7096,960
4642,9852
9076,4826
8963,4257
3359,2610
6339,4477
3013,8341
7468,6111
4496,1364
8547,2131
7406,424
5539,6957
7587,903
3615,2178
7404,4629
4699,4716
8425,8923
2420,8295
1973,9046
7412,9790
2261,7422
9880,4925
690,9634
3843,2960
2750,8612
1324,7981
675,6178
5396,9099
4739,2003
761,8179
9714,5201
7006,8023
4353,6754
5370,6715
7133,8886
8546,1976
5618,8300
5855,1076
8126,3446
5928,4061
3136,7776
2355,7557
2903,4098
7039,6326
6227,7578
8371,3673
597,1494
2876,6036
7259,7544
1048,1390
7082,8422
702,2830
8927,7170
1628,6976
9580,2929
6802,4679
8717,7513
5810,1671
9889,4796
5289,4295
7296,7257
4375,9070
6654,7508
8633,5650
2735,7489
2434,6390
8486,6131
6937,3935
6193,5106
1000,2540
3506,6667
2574,8709
3797,2029
4318,3100
8463,3122
5310,3714
6718,9776
1691,2183
6566,5994
4869,67
9739,7740
8895,2602
2154,4261
2539,5140
8349,9060
9809,3966
683,2568
5800,2590
837,3429
4420,4717
4246,4405
6840,3290
6811,5739
3207,420
314,7262
5651,7265
1717,5314
7936,5032
1019,5838
2254,5340
2463,4695
1070,4095
2202,5643
4152,2264
8710,9448
1816,8402
4969,4850
2158,2580
5420,8198
7325,6919
9159,8569
874,3247
1302,5156
8784,3242
7479,1054
2898,6200
8491,7629
7592,1742
5381,1357
3249,3106
1751,3915
3414,3726
8074,1375
4644,9504
250,3899
4216,8594
8028,7022
3008,3219
7013,8476
1067,939
1654,4027
3327,3209
9515,2255
1271,9519
2795,6269
3693,4987
764,9486
8276,9736
2457,3053
1777,9654
937,2038
3846,7065
977,9385
7140,468
1118,9620
5601,9520
7711,6860
7188,1737
9935,1075
1814,1346
2715,5508
4940,4672
9876,7779
9373,1670
8185,6250
9113,8123
5435,364
2598,1499
2601,1004
5425,3525
6282,7503
5619,159
8926,9662
7370,2855
8303,576
9600,8990
1944,8335
902,1344
934,2395
6711,3928
1387,8224
2215,9250
4308,1615
2746,9132
8611,9415
3784,4513
5520,2387
8662,9273
5766,6501
1237,2149
9870,2738
2905,1647
6239,5644
572,7616
5982,3648
6695,347
1180,648
4618,9449
8398,1794
8418,4014
9594,4884
7011,6058
2255,4678
1298,7641
4095,225
7015,819
8072,3528
1592,9196
8694,902
7767,7715
2946,7564
4138,9461
706,2447
771,3644
5643,4912
8307,8919
7459,6679
5749,8943
4818,4729
2309,4323
5731,1399
3135,9428
818,3698
8482,3496
6508,5870
5664,4286
7241,6650
3962,3608
2912,4764
788,6027
4571,1179
8549,6292
965,1130
8030,2719
3717,4549
4390,3494
8646,7024
5421,9896
5045,2371
1321,1819
8410,1982
693,4351
9798,3699
9955,3775
2722,1464
5239,4329
9108,6940
7264,9255
401,35
9712,7272
5663,4880
3991,6812
5376,4189
7812,984
7231,7582
635,3163
6905,6089
480,6
1221,598
6207,3574
7218,2699
6151,3206
7379,96
1634,497
5024,3362
7070,9713
6624,9891
2235,6988
2028,7443
1357,2839
2998,9867
4801,7729
5060,8399
7666,1372
4999,3779
4431,513
5693,6404
7182,2090
5325,8340
5454,1020
2743,1125
7409,427
6871,7484
1863,8126
1440,5252
2002,6559
4694,7247
1204,931
7555,4066
7857,9981
6634,4584
9681,7348
6653,561
2105,5448
353,7678
9750,8597
4516,7815
2314,1377
5687,8607
8924,7502
895,6687
2143,6309
321,2766
2776,7637
7793,7789
7286,7735
3417,6935
4988,4551
3812,4332
5607,3152
8414,8546
8454,6230
5162,8033
8768,6439
3925,5411
8964,3355
4221,5696
3105,3640
2775,5287
3890,5074
7234,923
9603,8965
8655,9087
7636,7129
80,6260
3632,6514
5269,3049
8729,151
8843,8375
5225,7814
4289,8737
9931,2742
4012,6555
2188,5239
9444,2951
7796,3758
2667,1072
263,7972
5969,9313
7423,4495
8373,9436
4381,2225
4316,8328
921,3491
6162,5794
9404,8604
3663,5663
6277,8677
8073,1424
1829,8637
7426,982
9468,621
399,4699
6215,8146
9964,3964
1008,2860
7366,329
3640,2562
3851,9052
9792,2440
792,4480
832,4489
1795,9663
3031,9143
7817,2119
854,1156
2050,9804
9810,7117
4532,1074
7024,3400
6715,5022
9273,969
3210,8499
8230,3392
4754,5129
7453,2984
3832,1901
3830,4354
876,9718
4441,6903
1443,418
9010,206
1206,3799
1876,3589
7235,4352
6939,6801
1663,8245
1885,3442
4405,4485
6887,8305
270,680
1948,268
7396,1894
7248,3460
9047,7965
4119,5746
9934,9235
8824,2507
6045,8797
6092,4128
5424,7713
4991,4176
6729,5660
6818,9936
9917,8978
1546,3613
1362,8137
39,1562
143,4740
6190,9885
4730,8283
2222,3213
7742,9115
9166,4374
2504,8028
3654,4461
3176,8151
4666,9341
3645,5175
9742,7676
603,2784
5594,658
3367,6063
